Author_Year,AMS_Lab,Accession_No,IntChron_ID,Tree_Series,Latitude,Longitude,Site_Location,Country,Event,Species,EW_LW_WW,Extraction_Method,Holocellulose_Alphacellulose,Dating Method,Dated_Year,Age_Corrected_D14C,Age_Corrected_D14C_Error,Fraction_Modern,Fraction_Modern_Error,Calibrated_Age,Calibrated_Age_Error,d13C,Data_Quality,Source,Notes,QC MJ,QC GS
Bard_23,CEREGE,11623.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11624.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11625.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11626.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11627.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11628.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11629.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11630.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11869.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11631.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11632.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11633.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11634.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11635.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11870.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11373.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11871.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11636.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11637.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11638.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11639.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11640.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11641.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11642.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11643.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11644.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11645.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11646.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11647.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11648.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11649.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11650.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11651.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11652.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11872.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11654.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11873.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11655.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11874.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11875.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11657.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11876.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11878.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11879.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11662.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11664.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11665.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11667.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11668.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11669.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11670.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11671.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11672.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11673.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11674.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11675.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11676.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11678.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11679.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11713.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11374.1.1,NaN,DR43,44.53267837,5.870371314,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11864.1.1,NaN,drouZ18,44.53294028,5.868627418,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,14002.1.1,NaN,drouZ18,44.53294028,5.868627418,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11956.1.1,NaN,drouZ18,44.53294028,5.868627418,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11957.1.1,NaN,drouZ18,44.53294028,5.868627418,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11958.1.1,NaN,drouZ18,44.53294028,5.868627418,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11959.1.1,NaN,drouZ18,44.53294028,5.868627418,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11865.1.1,NaN,drouZ18,44.53294028,5.868627418,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11960.1.1,NaN,drouZ18,44.53294028,5.868627418,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11866.1.1,NaN,drouZ18,44.53294028,5.868627418,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11867.1.1,NaN,drouZ18,44.53294028,5.868627418,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11868.1.1,NaN,drouZ18,44.53294028,5.868627418,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11498.1.1,NaN,Drouz19,44.5329115,5.868587578,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11512.1.1,NaN,Drouz19,44.5329115,5.868587578,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11948.1.1,NaN,Drouz19,44.5329115,5.868587578,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11949.1.1,NaN,Drouz19,44.5329115,5.868587578,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11513.1.1,NaN,Drouz19,44.5329115,5.868587578,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11950.1.1,NaN,Drouz19,44.5329115,5.868587578,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11951.1.1,NaN,Drouz19,44.5329115,5.868587578,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11514.1.1,NaN,Drouz19,44.5329115,5.868587578,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11952.1.1,NaN,Drouz19,44.5329115,5.868587578,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11953.1.1,NaN,Drouz19,44.5329115,5.868587578,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11515.1.1,NaN,Drouz19,44.5329115,5.868587578,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11954.1.1,NaN,Drouz19,44.5329115,5.868587578,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11955.1.1,NaN,Drouz19,44.5329115,5.868587578,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Bard_23,CEREGE,11526.1.1,NaN,Drouz19,44.5329115,5.868587578,Drouzet River,France,NaN,Pinus silvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,Wiggle Match,Floating ,,,,,,,,,https://doi.org/10.1098/rsta.2022.0206,,,
Black_23,NOSAMS,OS-156925,NaN,X-HMH-1,47.54,-123.10,Hamma Hamma,United States,774 CE,Pseudotsuga menziesii,WW,Acid-Base-Acid,Alphacellulose,Crossdate,770,-22.002,2.191,0.8479,0.0019,1330,20,NaN,Good,https://doi.org/10.1126/sciadv.adh4973,,MJ,GS
Black_23,NOSAMS,OS-156934,NaN,X-HMH-1,47.54,-123.10,Hamma Hamma,United States,774 CE,Pseudotsuga menziesii,WW,Acid-Base-Acid,Alphacellulose,Crossdate,771,-17.392,1.96,0.852,0.0017,1290,15,NaN,Good,https://doi.org/10.1126/sciadv.adh4973,,MJ,GS
Black_23,NOSAMS,OS-156935,NaN,X-HMH-1,47.54,-123.10,Hamma Hamma,United States,774 CE,Pseudotsuga menziesii,WW,Acid-Base-Acid,Alphacellulose,Crossdate,772,-16.819,2.306,0.8526,0.002,1280,20,NaN,Good,https://doi.org/10.1126/sciadv.adh4973,,MJ,GS
Black_23,NOSAMS,OS-156936,NaN,X-HMH-1,47.54,-123.10,Hamma Hamma,United States,774 CE,Pseudotsuga menziesii,WW,Acid-Base-Acid,Alphacellulose,Crossdate,773,-19.59,2.075,0.8503,0.0018,1300,15,NaN,Good,https://doi.org/10.1126/sciadv.adh4973,,MJ,GS
Black_23,NOSAMS,OS-156947,NaN,X-HMH-1,47.54,-123.10,Hamma Hamma,United States,774 CE,Pseudotsuga menziesii,WW,Acid-Base-Acid,Alphacellulose,Crossdate,774,-22.937,2.767,0.8475,0.0024,1330,25,NaN,Good,https://doi.org/10.1126/sciadv.adh4973,,MJ,GS
Black_23,NOSAMS,OS-156948,NaN,X-HMH-1,47.54,-123.10,Hamma Hamma,United States,774 CE,Pseudotsuga menziesii,WW,Acid-Base-Acid,Alphacellulose,Crossdate,775,-12.795,2.19,0.8564,0.0019,1250,20,NaN,Good,https://doi.org/10.1126/sciadv.adh4973,,MJ,GS
Black_23,NOSAMS,OS-156949,NaN,X-HMH-1,47.54,-123.10,Hamma Hamma,United States,774 CE,Pseudotsuga menziesii,WW,Acid-Base-Acid,Alphacellulose,Crossdate,776,-7.037,2.306,0.8615,0.002,1200,20,NaN,Good,https://doi.org/10.1126/sciadv.adh4973,,MJ,GS
Black_23,NOSAMS,OS-156950,NaN,X-HMH-1,47.54,-123.10,Hamma Hamma,United States,774 CE,Pseudotsuga menziesii,WW,Acid-Base-Acid,Alphacellulose,Crossdate,777,-1.74,2.996,0.8662,0.0026,1150,25,NaN,Good,https://doi.org/10.1126/sciadv.adh4973,QC age corrected D14C error corrected from 0.484,MJ,GS
Black_23,NOSAMS,OS-156951,NaN,X-HMH-1,47.54,-123.10,Hamma Hamma,United States,774 CE,Pseudotsuga menziesii,WW,Acid-Base-Acid,Alphacellulose,Crossdate,778,-6.701,2.19,0.862,0.0019,1190,20,NaN,Good,https://doi.org/10.1126/sciadv.adh4973,,MJ,GS
Black_23,NOSAMS,OS-156952,NaN,X-HMH-1,47.54,-123.10,Hamma Hamma,United States,774 CE,Pseudotsuga menziesii,WW,Acid-Base-Acid,Alphacellulose,Crossdate,779,-4.862,2.535,0.8637,0.0022,1180,20,NaN,Good,https://doi.org/10.1126/sciadv.adh4973,,MJ,GS
Black_23,NOSAMS,OS-157010,NaN,X-HMH-1,47.54,-123.10,Hamma Hamma,United States,774 CE,Pseudotsuga menziesii,WW,Acid-Base-Acid,Alphacellulose,Crossdate,780,-12.816,2.073,0.8569,0.0018,1240,15,NaN,Good,https://doi.org/10.1126/sciadv.adh4973,,MJ,GS
Black_23,NOSAMS ,OS-155589,NaN,X-LWH-1,47.53,-122.23,Lake Washington,United States,774 CE,Pseudotsuga menziesii,WW,Acid-Base-Acid,Alphacellulose,Crossdate,768,-17.84,2.192,0.8512,0.0019,1290,20,NaN,Good,https://doi.org/10.1126/sciadv.adh4973,QC age corrected D14C error 2.193?,MJ,GS
Black_23,NOSAMS,OS-155858,NaN,X-LWH-1,47.53,-122.23,Lake Washington,United States,774 CE,Pseudotsuga menziesii,WW,Acid-Base-Acid,Alphacellulose,Crossdate,769,-18.074,1.962,0.8511,0.0017,1300,15,NaN,Good,https://doi.org/10.1126/sciadv.adh4973,,MJ,GS
Black_23,NOSAMS,OS-155859,NaN,X-LWH-1,47.53,-122.23,Lake Washington,United States,774 CE,Pseudotsuga menziesii,WW,Acid-Base-Acid,Alphacellulose,Crossdate,770,-20.384,1.961,0.8492,0.0017,1310,15,NaN,Good,https://doi.org/10.1126/sciadv.adh4973,QC Fraction Modern corrected from 0.8499,MJ,GS
